GEO_ID,GEO_ID10,LABEL,HC01_VC03,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC04_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC04_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC04_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2600,269,2600,1256,210,48.3,6,1344,201,51.7,6,316,134,12.2,5.4,173,92,6.7,3,146,81,5.6,2.9,270,172,10.4,6.1,174,68,6.7,2.6,337,126,13,4.3,296,109,11.4,4.4,327,106,12.6,3.9,168,82,6.5,3.3,163,115,6.3,4.6,116,88,4.5,3.3,108,52,4.2,2.1,6,10,0.2,0.4,32.6,5.2,(X),(X),1779,184,68.4,6.5,1635,134,62.9,6.4,297,94,11.4,3.7,230,91,8.8,3.5,1779,184,1779,(X),824,176,46.3,6.9,955,117,53.7,6.9,230,91,230,(X),81,56,35.2,20.2,149,72,64.8,20.2,2600,269,2600,(X),2575,249,99,1.4,25,38,1,1.4,2575,249,99,1.4,522,291,20.1,11.9,1957,448,75.3,12.3,6,10,0.2,0.4,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,90,125,3.5,4.8,0,10,0,1,90,125,3.5,4.8,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,25,38,1,1.4,25,38,1,1.4,0,10,0,1,0,10,0,1,0,10,0,1,2600,269,2600,(X),547,294,21,11.9,1982,461,76.2,12.4,6,10,0.2,0.4,90,125,3.5,4.8,0,10,0,1,0,10,0,1,2600,269,2600,(X),18,32,0.7,1.2,0,10,0,1,0,10,0,1,18,32,0.7,1.2,0,10,0,1,2582,271,99.3,1.2,522,291,20.1,11.9,1939,446,74.6,12.2,6,10,0.2,0.4,90,125,3.5,4.8,0,10,0,1,0,10,0,1,25,38,1,1.4,0,10,0,1,25,38,1,1.4,1001,28
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",6132,566,6132,2844,443,46.4,4.8,3288,362,53.6,4.8,475,251,7.7,4,440,156,7.2,2.2,594,167,9.7,2.7,669,197,10.9,3.4,458,197,7.5,3.1,762,281,12.4,4.1,831,179,13.6,3,932,272,15.2,4.1,274,107,4.5,1.8,306,124,5,2.1,321,90,5.2,1.4,69,65,1.1,1.1,1,2,0,0.1,31.2,4.9,(X),(X),4139,423,67.5,3.4,3907,419,63.7,4,537,153,8.8,2.4,391,91,6.4,1.5,4139,423,4139,(X),1864,307,45,4.4,2275,239,55,4.4,391,91,391,(X),165,82,42.2,19.2,226,92,57.8,19.2,6132,566,6132,(X),6113,567,99.7,0.5,19,30,0.3,0.5,6113,567,99.7,0.5,529,180,8.6,3,5486,574,89.5,3.3,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,62,76,1,1.2,0,15,0,0.4,41,63,0.7,1,0,15,0,0.4,0,15,0,0.4,21,31,0.3,0.5,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,36,55,0.6,0.9,19,30,0.3,0.5,0,15,0,0.4,0,15,0,0.4,19,30,0.3,0.5,0,15,0,0.4,6132,566,6132,(X),548,188,8.9,3.2,5486,574,89.5,3.3,0,15,0,0.4,81,82,1.3,1.3,0,15,0,0.4,36,55,0.6,0.9,6132,566,6132,(X),42,48,0.7,0.8,11,28,0.2,0.5,16,26,0.3,0.4,0,15,0,0.4,15,24,0.2,0.4,6090,568,99.3,0.8,487,173,7.9,2.9,5486,574,89.5,3.3,0,15,0,0.4,62,76,1,1.2,0,15,0,0.4,36,55,0.6,0.9,19,30,0.3,0.5,0,15,0,0.4,19,30,0.3,0.5,2282,53
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",4886,474,4886,2051,335,42,5.5,2835,378,58,5.5,497,183,10.2,3.3,549,195,11.2,3.5,268,117,5.5,2.3,466,209,9.5,4.2,361,171,7.4,3.4,483,197,9.9,4,545,167,11.2,3,897,201,18.4,4.6,317,102,6.5,2.2,172,79,3.5,1.7,202,90,4.1,1.8,53,38,1.1,0.8,76,48,1.6,1,31.4,4.4,(X),(X),3274,265,67,4.1,2989,261,61.2,5.1,431,97,8.8,2,331,102,6.8,2,3274,265,3274,(X),1299,190,39.7,4.9,1975,230,60.3,4.9,331,102,331,(X),81,56,24.5,14.3,250,87,75.5,14.3,4886,474,4886,(X),4837,479,99,0.8,49,39,1,0.8,4837,479,99,0.8,546,241,11.2,4.7,4258,465,87.1,4.8,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,33,48,0.7,1,0,10,0,0.5,33,48,0.7,1,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,49,39,1,0.8,18,19,0.4,0.4,12,20,0.2,0.4,0,10,0,0.5,11,17,0.2,0.3,4886,474,4886,(X),584,240,12,4.7,4295,459,87.9,4.7,31,29,0.6,0.6,33,48,0.7,1,0,10,0,0.5,0,10,0,0.5,4886,474,4886,(X),41,54,0.8,1.1,26,49,0.5,1,0,10,0,0.5,4,9,0.1,0.2,11,13,0.2,0.3,4845,480,99.2,1.1,531,241,10.9,4.7,4232,473,86.6,5.1,0,10,0,0.5,33,48,0.7,1,0,10,0,0.5,0,10,0,0.5,49,39,1,0.8,0,10,0,0.5,49,39,1,0.8,1895,51
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",5028,889,5028,1887,429,37.5,6.6,3141,691,62.5,6.6,244,194,4.9,3.4,309,169,6.1,2.8,272,169,5.4,2.9,566,324,11.3,5.6,380,190,7.6,3.4,438,203,8.7,3.7,567,196,11.3,3.4,729,187,14.5,3.9,330,147,6.6,3.2,279,118,5.5,2.8,420,161,8.4,3.1,417,127,8.3,2.7,77,65,1.5,1.3,41.6,9,(X),(X),3864,544,76.8,7.9,3616,466,71.9,8.4,1102,202,21.9,4.8,914,193,18.2,3.9,3864,544,3864,(X),1332,289,34.5,5.9,2532,429,65.5,5.9,914,193,914,(X),289,133,31.6,13.5,625,185,68.4,13.5,5028,889,5028,(X),4920,886,97.9,1.9,108,96,2.1,1.9,4920,886,97.9,1.9,45,47,0.9,0.9,4750,876,94.5,3,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,125,117,2.5,2.3,108,96,2.1,1.9,86,90,1.7,1.8,6,14,0.1,0.3,0,15,0,0.5,0,15,0,0.5,5028,889,5028,(X),153,113,3,2.3,4852,883,96.5,2.6,22,29,0.4,0.6,0,15,0,0.5,0,15,0,0.5,125,117,2.5,2.3,5028,889,5028,(X),190,183,3.8,3.6,0,15,0,0.5,144,175,2.9,3.5,0,15,0,0.5,46,54,0.9,1,4838,902,96.2,3.6,45,47,0.9,0.9,4653,885,92.5,3.9,0,15,0,0.5,0,15,0,0.5,0,15,0,0.5,32,38,0.6,0.7,108,96,2.1,1.9,0,15,0,0.5,108,96,2.1,1.9,2682,107
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2887,591,2887,1203,300,41.7,6.3,1684,399,58.3,6.3,277,137,9.6,4.2,345,118,12,3.2,329,196,11.4,5.4,290,174,10,4.9,101,85,3.5,2.7,306,139,10.6,4.6,270,131,9.4,3.7,327,141,11.3,4.7,143,77,5,3,198,96,6.9,3.5,103,54,3.6,2,113,64,3.9,2.7,85,48,2.9,1.6,28.4,9.9,(X),(X),1674,312,58,9.7,1563,246,54.1,9.1,418,93,14.5,4.4,301,65,10.4,3.5,1674,312,1674,(X),502,179,30,7.5,1172,216,70,7.5,301,65,301,(X),107,58,35.5,16.7,194,59,64.5,16.7,2887,591,2887,(X),2872,594,99.5,0.8,15,23,0.5,0.8,2872,594,99.5,0.8,13,20,0.5,0.7,2835,600,98.2,1.7,24,27,0.8,1,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,15,23,0.5,0.8,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,15,23,0.5,0.8,2887,591,2887,(X),13,20,0.5,0.7,2850,597,98.7,1.2,39,42,1.4,1.5,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,2887,591,2887,(X),88,65,3,2.3,42,45,1.5,1.6,0,10,0,0.9,0,10,0,0.9,46,44,1.6,1.5,2799,584,97,2.3,13,20,0.5,0.7,2763,593,95.7,2.7,8,13,0.3,0.5,0,10,0,0.9,0,10,0,0.9,0,10,0,0.9,15,23,0.5,0.8,0,10,0,0.9,15,23,0.5,0.8,1504,67
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2470,376,2470,1078,200,43.6,7.2,1392,317,56.4,7.2,261,162,10.6,5.7,234,96,9.5,3.4,131,67,5.3,2.5,147,63,6,2.7,251,101,10.2,4.2,244,110,9.9,4.1,366,88,14.8,3.6,347,155,14,5.5,141,74,5.7,2.9,91,60,3.7,2.4,181,81,7.3,2.9,49,31,2,1.3,27,23,1.1,0.9,32.8,10.1,(X),(X),1760,264,71.3,6.8,1633,294,66.1,8.4,301,113,12.2,4.1,257,78,10.4,2.9,1760,264,1760,(X),675,155,38.4,7.9,1085,232,61.6,7.9,257,78,257,(X),110,66,42.8,17.8,147,49,57.2,17.8,2470,376,2470,(X),2470,376,100,1,0,10,0,1,2470,376,100,1,7,12,0.3,0.5,2357,360,95.4,6,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,106,156,4.3,6,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,2470,376,2470,(X),7,12,0.3,0.5,2357,360,95.4,6,0,10,0,1,0,10,0,1,0,10,0,1,106,156,4.3,6,2470,376,2470,(X),113,156,4.6,6,0,10,0,1,7,12,0.3,0.5,0,10,0,1,106,156,4.3,6,2357,360,95.4,6,0,10,0,1,2357,360,95.4,6,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,0,10,0,1,1202,59
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",3065,576,3065,1618,354,52.8,5.1,1447,300,47.2,5.1,251,133,8.2,3.7,113,107,3.7,3.5,333,151,10.9,4.5,206,148,6.7,4.4,130,137,4.2,4.2,339,194,11.1,5.3,455,177,14.8,5.3,446,156,14.6,5.3,210,110,6.9,3.7,174,89,5.7,3.1,121,78,3.9,2.4,190,88,6.2,3.5,97,58,3.2,2,37.5,4.7,(X),(X),2231,471,72.8,10,2162,432,70.5,9.2,450,101,14.7,4,408,103,13.3,4.2,2231,471,2231,(X),1101,330,49.4,7.3,1130,225,50.6,7.3,408,103,408,(X),202,102,49.5,16,206,55,50.5,16,3065,576,3065,(X),3040,566,99.2,1.3,25,41,0.8,1.3,3040,566,99.2,1.3,56,76,1.8,2.5,2975,578,97.1,2.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,6,10,0.2,0.3,0,10,0,0.8,0,10,0,0.8,6,10,0.2,0.3,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,0,10,0,0.8,3,9,0.1,0.3,25,41,0.8,1.3,1,3,0,0.1,0,10,0,0.8,0,10,0,0.8,24,41,0.8,1.3,3065,576,3065,(X),57,76,1.9,2.6,3000,587,97.9,2.6,24,41,0.8,1.3,6,10,0.2,0.3,0,10,0,0.8,3,9,0.1,0.3,3065,576,3065,(X),16,21,0.5,0.7,11,16,0.4,0.5,5,10,0.2,0.4,0,10,0,0.8,0,10,0,0.8,3049,576,99.5,0.7,56,76,1.8,2.5,2963,577,96.7,2.9,0,10,0,0.8,6,10,0.2,0.3,0,10,0,0.8,0,10,0,0.8,24,41,0.8,1.3,0,10,0,0.8,24,41,0.8,1.3,1551,76
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3618,438,3618,1432,222,39.6,5.2,2186,361,60.4,5.2,231,113,6.4,2.9,259,96,7.2,2.3,133,69,3.7,1.8,253,106,7,2.8,365,149,10.1,3.6,407,152,11.2,4.1,270,105,7.5,2.8,407,117,11.2,3.1,196,65,5.4,2,180,79,5,2,371,89,10.3,2.7,404,99,11.2,2.6,142,67,3.9,1.8,41.8,7.9,(X),(X),2878,335,79.5,5.4,2583,299,71.4,5.1,1028,167,28.4,4,917,154,25.3,4.3,2878,335,2878,(X),1028,212,35.7,5.8,1850,262,64.3,5.8,917,154,917,(X),266,79,29,7.7,651,134,71,7.7,3618,438,3618,(X),3528,452,97.5,1.8,90,60,2.5,1.8,3528,452,97.5,1.8,243,78,6.7,2.3,3283,456,90.7,3.3,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,2,6,0.1,0.2,90,60,2.5,1.8,0,10,0,0.7,14,20,0.4,0.6,0,10,0,0.7,9,13,0.2,0.4,3618,438,3618,(X),296,106,8.2,3.1,3329,450,92,3.1,32,33,0.9,0.9,9,16,0.2,0.4,0,10,0,0.7,51,47,1.4,1.3,3618,438,3618,(X),217,164,6,4.5,36,44,1,1.2,179,152,4.9,4.1,0,10,0,0.7,2,6,0.1,0.2,3401,446,94,4.5,217,71,6,2,3134,449,86.6,5,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,50,39,1.4,1.1,9,14,0.2,0.4,41,36,1.1,1,1600,68
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1468,271,1468,566,181,38.6,8.6,902,181,61.4,8.6,144,55,9.8,3.1,152,92,10.4,5.6,100,57,6.8,3.3,89,55,6.1,3.1,70,41,4.8,2.8,152,56,10.4,3.7,128,110,8.7,7,114,77,7.8,5.1,84,42,5.7,2.9,167,60,11.4,4.6,155,78,10.6,5.3,95,66,6.5,4.6,18,22,1.2,1.5,39.3,12.3,(X),(X),1048,191,71.4,8,948,159,64.6,8.8,365,118,24.9,9,268,106,18.3,7.4,1048,191,1048,(X),402,126,38.4,9.4,646,150,61.6,9.4,268,106,268,(X),67,38,25,14,201,98,75,14,1468,271,1468,(X),1449,278,98.7,1.7,19,24,1.3,1.7,1449,278,98.7,1.7,35,37,2.4,2.5,1349,278,91.9,6.5,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,65,75,4.4,5,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,38,40,2.6,2.7,27,51,1.8,3.4,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,19,24,1.3,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,0,10,0,1.7,1468,271,1468,(X),54,45,3.7,3.2,1368,270,93.2,6.2,19,24,1.3,1.7,65,75,4.4,5,0,10,0,1.7,0,10,0,1.7,1468,271,1468,(X),69,67,4.7,4.7,0,10,0,1.7,69,67,4.7,4.7,0,10,0,1.7,0,10,0,1.7,1399,280,95.3,4.7,16,20,1.1,1.4,1299,290,88.5,8.1,0,10,0,1.7,65,75,4.4,5,0,10,0,1.7,0,10,0,1.7,19,24,1.3,1.7,0,10,0,1.7,19,24,1.3,1.7,770,59
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3803,620,3803,1670,345,43.9,5.6,2133,407,56.1,5.6,255,122,6.7,2.7,332,92,8.7,1.8,313,134,8.2,3,390,174,10.3,3.8,330,148,8.7,3.7,459,124,12.1,3.5,625,190,16.4,4.5,507,194,13.3,4.4,103,78,2.7,2.1,154,80,4,2.2,113,58,3,1.7,152,89,4,2.3,70,67,1.8,1.6,28.9,3.7,(X),(X),2624,364,69,5,2457,344,64.6,5.2,418,107,11,2.5,335,93,8.8,2.2,2624,364,2624,(X),993,237,37.8,7.3,1631,292,62.2,7.3,335,93,335,(X),62,40,18.5,11,273,86,81.5,11,3803,620,3803,(X),3660,589,96.2,4.6,143,180,3.8,4.6,3660,589,96.2,4.6,154,109,4,3,3463,611,91.1,6.8,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,5,10,0.1,0.3,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,5,10,0.1,0.3,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,38,86,1,2.3,143,180,3.8,4.6,26,41,0.7,1.1,12,19,0.3,0.5,105,166,2.8,4.3,0,10,0,0.7,3803,620,3803,(X),297,236,7.8,6.1,3489,611,91.7,6.4,12,19,0.3,0.5,110,171,2.9,4.4,0,10,0,0.7,38,86,1,2.3,3803,620,3803,(X),201,129,5.3,3.5,0,10,0,0.7,126,97,3.3,2.6,0,10,0,0.7,75,83,2,2.2,3602,627,94.7,3.5,126,97,3.3,2.6,3328,628,87.5,7.5,0,10,0,0.7,5,10,0.1,0.3,0,10,0,0.7,0,10,0,0.7,143,180,3.8,4.6,0,10,0,0.7,143,180,3.8,4.6,1812,77
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3616,532,3616,1833,360,50.7,5.3,1783,292,49.3,5.3,368,181,10.2,4.2,203,103,5.6,2.3,281,126,7.8,2.9,234,105,6.5,2.7,298,121,8.2,3.2,453,134,12.5,3.4,424,176,11.7,4.6,450,136,12.4,4.1,324,144,9,4.1,227,105,6.3,2.9,236,81,6.5,2.1,95,73,2.6,2,23,23,0.6,0.6,34.6,5.9,(X),(X),2665,335,73.7,6.9,2505,310,69.3,7.3,434,157,12,4.1,354,131,9.8,3.4,2665,335,2665,(X),1269,202,47.6,4.6,1396,214,52.4,4.6,354,131,354,(X),127,72,35.9,14.7,227,94,64.1,14.7,3616,532,3616,(X),3597,538,99.5,0.6,19,21,0.5,0.6,3597,538,99.5,0.6,191,93,5.3,2.6,3392,532,93.8,2.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,14,22,0.4,0.6,19,21,0.5,0.6,9,15,0.2,0.4,0,10,0,0.7,0,10,0,0.7,10,15,0.3,0.4,3616,532,3616,(X),200,94,5.5,2.7,3411,527,94.3,2.6,10,15,0.3,0.4,0,10,0,0.7,0,10,0,0.7,14,22,0.4,0.6,3616,532,3616,(X),21,24,0.6,0.7,14,22,0.4,0.6,0,10,0,0.7,0,10,0,0.7,7,11,0.2,0.3,3595,531,99.4,0.7,191,93,5.3,2.6,3385,533,93.6,2.8,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,19,21,0.5,0.6,0,10,0,0.7,19,21,0.5,0.6,1928,68
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",1978,313,1978,1033,198,52.2,5.8,945,189,47.8,5.8,193,88,9.8,3.6,191,85,9.7,3.6,193,85,9.8,3.5,177,69,8.9,3.3,235,111,11.9,5.2,166,81,8.4,3.6,232,63,11.7,2.5,238,77,12,4,109,49,5.5,2.6,57,42,2.9,2.2,104,34,5.3,1.8,73,49,3.7,2.5,10,14,0.5,0.7,25,4.7,(X),(X),1289,169,65.2,7.7,1149,141,58.1,6.4,227,71,11.5,4.2,187,53,9.5,3.1,1289,169,1289,(X),633,149,49.1,8.6,656,127,50.9,8.6,187,53,187,(X),93,51,49.7,17.7,94,31,50.3,17.7,1978,313,1978,(X),1961,311,99.1,0.8,17,17,0.9,0.8,1961,311,99.1,0.8,122,85,6.2,4.2,1812,307,91.6,4.4,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,27,32,1.4,1.6,18,31,0.9,1.6,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,6,8,0.3,0.4,3,5,0.2,0.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,17,17,0.9,0.8,7,12,0.4,0.6,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,1978,313,1978,(X),134,87,6.8,4.3,1829,308,92.5,4.2,5,8,0.3,0.4,37,36,1.9,1.8,5,8,0.3,0.4,0,10,0,1.3,1978,313,1978,(X),18,23,0.9,1.1,0,10,0,1.3,0,10,0,1.3,0,10,0,1.3,18,23,0.9,1.1,1960,315,99.1,1.1,115,84,5.8,4.2,1806,308,91.3,4.5,0,10,0,1.3,27,32,1.4,1.6,0,10,0,1.3,0,10,0,1.3,12,15,0.6,0.8,0,10,0,1.3,12,15,0.6,0.8,996,57
